"","FID","admin_region","admin_district","municipality","year","month","hour","day_week","category","kind_accident","type_accident","accident_car","accident_passenger","accident_motor","accident_goodsroad","accident_other","LINREFX","LINREFY","XGCSWGS84","YGCSWGS84","road_surface_condition","day"
"9900",NA,1,8,123,2020,6,15,4,3,5,3,1,0,0,0,NA,570259.1948,5935295.2656,10.060758579,53.5618260680001,NA,17
"9901",NA,6,2,603,2020,6,16,3,3,6,3,0,1,0,0,NA,581378.6933,5926553.216,10.2263277550001,53.4816586680001,NA,2
"9902",NA,3,4,316,2020,6,20,2,2,4,7,1,0,0,0,NA,563364.4107,5937322.0491,9.95709064300007,53.5809191340001,NA,15
"9903",NA,6,1,601,2020,6,9,7,3,5,3,1,0,0,0,NA,580310.6471,5928763.2586,10.210802551,53.501683648,NA,6
"9904",NA,3,5,317,2020,6,8,3,3,1,5,0,0,1,0,NA,563304.0839,5937409.2488,9.95619726000007,53.581710109,NA,9
"9905",NA,3,2,311,2020,6,12,6,3,6,4,1,1,0,0,NA,564897.52,5935959.79,9.97996072900003,53.5684887140001,NA,12
"9906",NA,2,5,217,2020,6,8,2,3,0,7,0,0,0,0,NA,557274.8351,5936382.9244,9.86495019900008,53.573179112,NA,15
"9907",NA,1,12,130,2020,6,13,5,3,1,5,1,0,0,0,NA,573989.8338,5932392.2461,10.116384666,53.5352242750001,NA,18
"9908",NA,5,18,526,2020,6,13,3,3,3,3,1,0,0,0,NA,576846.4985,5940193.7082,10.161397085,53.604923736,NA,2
"9909",NA,5,1,503,2020,6,7,4,3,1,5,1,0,0,0,NA,569408.5426,5935666.5969,10.0480004780001,53.5652764370001,NA,17
"9910",NA,4,4,407,2020,6,6,4,3,4,2,1,0,0,0,NA,567843.3363,5941361.687,10.0256103150001,53.6166634420001,NA,10
"9911",NA,5,10,518,2020,6,11,3,3,4,2,1,0,0,0,NA,574215.4263,5944571.5223,10.122685414,53.6446453350001,NA,2
"9912",NA,3,9,321,2020,6,12,7,3,3,2,1,0,0,0,NA,560961.2655,5939122.8602,9.92114939600003,53.5973885380001,NA,20
"9913",NA,4,13,432,2020,6,11,3,3,5,3,1,0,0,0,NA,566857.5149,5944963.1959,10.011483803,53.649157216,NA,2
"9914",NA,1,5,113,2020,6,9,2,3,0,7,0,0,0,0,NA,567522.8339,5934271.597,10.0192317510001,53.552985382,NA,15
"9915",NA,4,13,432,2020,6,15,7,3,6,3,0,1,0,0,NA,567277.8824,5945042.2087,10.017859523,53.649813416,NA,6
"9916",NA,2,3,210,2020,6,13,3,3,5,3,1,0,0,0,NA,562624.5536,5934661.7443,9.94538370600003,53.557098932,NA,9
"9917",NA,4,5,410,2020,6,14,3,3,0,7,0,0,0,0,NA,566365.6544,5938079.654,10.0025767390001,53.587356668,NA,2
"9918",NA,1,8,126,2020,6,15,5,3,4,6,0,0,0,0,NA,569889.15,5933742.9,10.0548256910001,53.547924268,NA,11
"9919",NA,1,1,101,2020,6,15,4,3,3,6,0,0,0,0,NA,566047.4969,5933728.345,9.99685108600005,53.548290729,NA,17
"9920",NA,2,6,218,2020,6,12,3,3,5,3,1,0,0,0,NA,558201.2465,5935152.6754,9.87870960500004,53.5620202750001,NA,2
"9921",NA,3,6,318,2020,6,15,3,2,5,3,0,0,0,0,NA,562827.6415,5942618.8817,9.95005201200007,53.628587818,NA,2
"9922",NA,4,8,423,2020,6,18,7,3,5,3,1,0,0,0,NA,569489.0288,5937158.9124,10.049547594,53.578677306,NA,6
"9923",NA,2,1,206,2020,6,18,5,3,0,3,0,0,0,0,NA,562773.0068,5935097.9392,9.94771204300002,53.5610014370001,NA,18
"9924",NA,3,3,313,2020,6,8,3,3,1,7,1,0,0,0,NA,565468.5379,5936641.2371,9.98872462900005,53.574542095,NA,2
"9925",NA,4,5,412,2020,6,12,5,3,0,7,1,0,0,0,NA,567083.4887,5937528.4254,10.013300601,53.5823113540001,NA,11
"9926",NA,3,2,312,2020,6,17,3,3,5,2,1,0,0,0,NA,566227.402,5936249.0766,10.0001001310001,53.5709224180001,NA,2
"9927",NA,1,11,129,2020,6,14,2,3,4,6,1,0,0,0,NA,572612.3777,5934150.7469,10.0960135300001,53.5512200520001,NA,1
"9928",NA,4,10,429,2020,6,15,2,3,6,4,0,1,0,0,NA,568796.3772,5939670.8327,10.039641826,53.601343381,NA,15
"9929",NA,3,2,311,2020,6,17,6,3,0,7,0,0,0,0,NA,564543.5088,5935997.4094,9.97462374200006,53.568870476,NA,19
"9930",NA,1,16,137,2020,6,7,2,3,4,2,0,0,0,0,NA,565865.6841,5930162.2746,9.99335707500006,53.5162643300001,NA,15
"9931",NA,5,18,526,2020,6,11,2,3,0,7,0,0,0,0,NA,576503.2233,5941086.4904,10.156429464,53.612997109,NA,1
"9932",NA,3,7,319,2020,6,10,6,2,0,7,0,0,0,0,NA,561545.3175,5942663.4456,9.93067292700005,53.6291406390001,NA,19
"9933",NA,5,2,509,2020,6,0,2,3,0,7,0,0,0,0,NA,572162.0905,5938146.2972,10.090141391,53.5871899050001,NA,1
"9934",NA,2,4,211,2020,6,15,7,3,1,5,1,0,0,0,NA,561089.3956,5934512.3911,9.92218302500004,53.5559375380001,NA,13
"9935",NA,1,3,106,2020,6,12,5,3,5,3,1,0,0,0,NA,564555.6053,5934550.2378,9.97450737500003,53.5558628580001,NA,18
"9936",NA,4,5,413,2020,6,12,2,3,6,4,0,1,0,0,NA,566203.0735,5937314.1353,9.99995865500006,53.580497371,NA,1
"9937",NA,4,6,414,2020,6,19,2,3,1,5,1,0,0,0,NA,566816.0047,5936355.9164,10.009009973,53.5718079750001,NA,15
"9938",NA,1,11,128,2020,6,15,6,3,5,3,1,0,0,0,NA,571908.4132,5933285.1201,10.085190937,53.543537563,NA,5
"9939",NA,2,9,221,2020,6,13,2,3,1,5,1,0,0,0,NA,556506.3315,5936772.895,9.85341645400007,53.576767336,NA,1
"9940",NA,2,11,223,2020,6,13,3,3,0,1,0,0,0,0,NA,552678.8916,5934709.3725,9.79526886200006,53.5586193660001,NA,16
"9941",NA,7,4,705,2020,6,14,4,3,5,3,1,0,0,0,NA,565771.2183,5923059.3284,9.99044443800005,53.452439499,NA,17
"9942",NA,1,8,123,2020,6,12,4,3,5,3,1,0,0,0,NA,570275.9507,5934639.1621,10.060863972,53.5559273960001,NA,10
"9943",NA,4,13,432,2020,6,18,3,3,5,2,0,0,0,0,NA,566819.1826,5944836.7883,10.010876802,53.6480260820001,NA,16
"9944",NA,3,1,303,2020,6,17,2,2,6,4,0,1,0,0,NA,562725.5399,5936986.2531,9.94737476600005,53.577978026,NA,1
"9945",NA,2,5,215,2020,6,14,2,3,5,3,1,0,0,0,NA,561328.9549,5935819.7841,9.92605541500006,53.567659674,NA,15
"9946",NA,1,12,130,2020,6,10,6,2,5,3,1,0,0,0,NA,575918.1841,5933440.4047,10.1457283140001,53.54436875,NA,5
"9947",NA,3,3,313,2020,6,0,2,3,1,5,1,0,0,0,NA,565295.6245,5936683.2065,9.98612244400005,53.5749408350001,NA,1
"9948",NA,5,18,526,2020,6,10,6,2,5,3,1,0,0,0,NA,576978.4205,5941986.5953,10.1638334460001,53.621016415,NA,5
"9949",NA,4,8,422,2020,6,12,4,3,5,3,1,0,0,0,NA,569244.3674,5936989.4789,10.045815374,53.5771869540001,NA,17
"9950",NA,1,17,138,2020,6,16,2,2,0,7,0,0,0,0,NA,566513.5457,5931045.2561,10.003313688,53.524118345,NA,1
"9951",NA,1,4,110,2020,6,7,3,3,5,3,1,0,0,0,NA,563679.3381,5934353.0123,9.96124145300007,53.5541973580001,NA,16
"9952",NA,1,16,136,2020,5,18,1,3,5,3,1,0,0,0,NA,567330.2828,5930452.2464,10.015504052,53.518684831,NA,31
"9953",NA,5,18,526,2020,6,13,6,3,5,3,1,0,0,0,NA,574643.984,5940971.308,10.1283035050001,53.6122302140001,NA,5
"9954",NA,3,3,313,2020,6,10,2,3,2,2,1,0,0,0,NA,564713.8755,5936943.9658,9.97739208500008,53.577356433,NA,15
"9955",NA,5,8,516,2020,6,14,6,2,5,3,1,0,0,0,NA,569766.4285,5940475.3849,10.0544785070001,53.6084456460001,NA,5
"9956",NA,3,9,321,2020,6,9,5,3,5,3,1,0,0,0,NA,561861.6284,5937241.893,9.93437926900003,53.5803781540001,NA,18
"9957",NA,1,2,104,2020,6,15,6,3,4,6,0,0,0,0,NA,566384.717,5932922.0554,10.001768753,53.541001894,NA,12
"9958",NA,3,3,313,2020,6,19,4,3,5,3,1,0,0,0,NA,566173.1095,5936533.8288,9.99934073900005,53.5734883920001,NA,17
"9959",NA,4,2,404,2020,5,0,1,3,1,5,1,0,0,0,NA,565292.8141,5938135.7196,9.98638388400008,53.5879952330001,NA,31
"9960",NA,1,3,108,2020,5,1,1,3,0,7,0,0,0,0,NA,565632.4625,5934790.9761,9.99081111300006,53.557892898,NA,31
"9961",NA,7,10,711,2020,6,18,2,2,5,3,1,0,0,0,NA,563333.3842,5924042.6959,9.95393701600005,53.461576166,NA,15
"9962",NA,1,12,130,2020,6,13,6,3,1,5,1,0,0,0,NA,573706.5054,5933337.7615,10.112333328,53.5437613720001,NA,19
"9963",NA,5,11,519,2020,6,10,6,3,6,6,0,1,0,0,NA,571456.9311,5945692.3306,10.0812225930001,53.6551018440001,NA,5
"9964",NA,5,5,513,2020,6,9,2,3,5,3,1,0,0,0,NA,573874.1772,5937759.5415,10.115908721,53.5834757790001,NA,8
"9965",NA,2,3,210,2020,6,17,5,3,4,6,0,0,0,0,NA,562053.6572,5934089.2968,9.93665305800005,53.5520219250001,NA,18
"9966",NA,2,5,217,2020,6,14,5,3,5,3,1,0,0,0,NA,558736.3512,5936077.1476,9.88696126500002,53.5702693480001,NA,11
"9967",NA,1,11,129,2020,5,22,7,2,3,2,0,0,0,0,NA,572913.8958,5933962.8647,10.100519922,53.54948978,NA,30
"9968",NA,1,5,113,2020,6,8,4,3,4,6,0,0,0,0,NA,567398.526,5934591.662,10.017424702,53.5558778340001,NA,17
"9969",NA,5,7,515,2020,5,20,7,3,3,2,1,0,0,0,NA,570894.1063,5941153.939,10.0716738570001,53.6143923930001,NA,30
"9970",NA,5,1,503,2020,6,7,6,3,5,2,1,0,0,0,NA,569792.0306,5936069.1969,10.0538796480001,53.568843761,NA,5
"9971",NA,3,8,320,2020,5,13,7,3,1,5,1,0,0,0,NA,559070.076,5941035.543,9.89293918100003,53.614795165,NA,30
"9972",NA,1,13,131,2020,6,13,2,3,5,3,0,0,0,1,NA,573447.4388,5931812.1317,10.108066385,53.5300869340001,NA,15
"9973",NA,4,8,422,2020,6,18,6,3,5,3,1,0,0,0,NA,568754.9269,5936979.9317,10.0384224650001,53.5771655360001,NA,5
"9974",NA,4,2,405,2020,6,15,6,3,4,2,1,0,0,0,NA,564629.192,5939638.6261,9.97667157200004,53.601584406,NA,19
"9975",NA,5,17,525,2020,6,14,3,3,5,2,1,0,0,0,NA,576387.0982,5944060.8631,10.155404451,53.6397437090001,NA,16
"9976",NA,3,9,321,2020,6,10,2,3,4,2,1,0,0,0,NA,561957.752,5938587.345,9.93609812100004,53.592458843,NA,15
"9977",NA,4,2,404,2020,6,17,6,3,1,5,1,0,0,0,NA,565639.0821,5938468.6993,9.99168418900007,53.5909445510001,NA,5
"9978",NA,7,10,711,2020,6,13,6,3,5,3,1,0,0,0,NA,563989.7367,5925204.1782,9.96405807700006,53.471935602,NA,19
"9979",NA,5,2,505,2020,5,20,6,3,6,6,0,1,0,0,NA,570237.6012,5936285.044,10.0606551710001,53.5707241270001,NA,29
"9980",NA,5,7,515,2020,6,15,3,3,5,2,1,0,0,0,NA,572530.3978,5941691.5243,10.096529203,53.6189995830001,NA,9
"9981",NA,4,5,413,2020,6,11,3,3,1,5,1,0,0,0,NA,566290.3554,5937357.5766,10.001286002,53.5808767600001,NA,16
"9982",NA,4,13,432,2020,5,14,6,3,5,3,1,0,0,0,NA,566714.6435,5945042.0098,10.009339595,53.649883759,NA,29
"9983",NA,1,13,131,2020,6,16,5,3,0,7,0,0,0,0,NA,571834.7742,5931966.3706,10.0837771130001,53.5316960320001,NA,4
"9984",NA,5,7,515,2020,6,16,5,3,1,5,1,0,0,0,NA,571192.5268,5940866.1453,10.0761182970001,53.611765543,NA,18
"9985",NA,4,5,411,2020,5,12,6,3,2,6,1,0,0,0,NA,567594.4223,5937733.8643,10.0210614440001,53.5840920530001,NA,29
"9986",NA,2,7,219,2020,6,6,6,2,5,3,1,0,0,0,NA,559256.8365,5934134.4686,9.89445150900002,53.552751029,NA,12
"9987",NA,3,9,321,2020,6,12,4,3,5,2,1,0,0,0,NA,561804.6384,5938588.8822,9.93378542400006,53.592490732,NA,17
"9988",NA,2,3,210,2020,6,17,4,3,5,3,0,0,0,0,NA,562769.756,5935085.718,9.94766051600004,53.560891989,NA,10
"9989",NA,2,8,220,2020,5,17,6,3,3,6,0,0,0,0,NA,557591.5351,5938651.693,9.87015102900006,53.5935350180001,NA,29
"9990",NA,3,6,318,2020,5,10,6,3,2,6,0,0,0,0,NA,563147.308,5941943.6717,9.95474815300003,53.6224810910001,NA,29
"9991",NA,4,4,407,2020,6,13,4,3,0,7,1,0,0,0,NA,566584.1024,5940332.3255,10.006357302,53.6075740420001,NA,10
"9992",NA,3,9,321,2020,6,16,3,3,2,6,1,0,0,0,NA,559923.4266,5938971.0052,9.90544021700003,53.596143435,NA,16
"9993",NA,4,10,429,2020,6,16,7,3,3,2,1,0,0,0,NA,568880.8674,5939701.9293,10.0409252700001,53.601611749,NA,20
"9994",NA,7,14,715,2020,5,13,5,3,1,5,1,0,0,0,NA,558036.2529,5926054.312,9.87453309000006,53.480266188,NA,28
"9995",NA,1,12,130,2020,5,12,5,3,3,6,0,0,0,0,NA,575059.39,5933752.75,10.132845477,53.5472991950001,NA,28
"9996",NA,4,8,423,2020,6,15,3,3,3,2,1,0,0,0,NA,569299.0999,5937181.7703,10.0466845490001,53.578907859,NA,9
"9997",NA,5,18,526,2020,5,17,5,3,5,3,1,0,0,0,NA,575132.7895,5941365.3528,10.1357856450001,53.6157015140001,NA,28
"9998",NA,1,16,137,2020,6,13,2,3,5,3,1,0,0,0,NA,566374.2367,5928323.9528,10.0006363210001,53.4996788400001,NA,15
"9999",NA,4,5,411,2020,5,22,5,3,0,3,1,0,0,0,NA,567800.376,5937812.455,10.0241890510001,53.5847717680001,NA,28
"10000",NA,4,7,416,2020,5,15,5,3,5,3,1,0,0,0,NA,567306.4631,5935242.2324,10.0161753040001,53.561736432,NA,28
"10001",NA,4,8,420,2020,5,8,5,2,5,3,1,0,0,0,NA,568521.1807,5936740.0768,10.034840129,53.5750405250001,NA,28
"10002",NA,1,5,113,2020,6,18,3,3,0,7,0,0,0,0,NA,567112.3889,5935162.7492,10.013228655,53.561046956,NA,16
"10003",NA,2,3,210,2020,6,17,7,3,3,2,1,0,0,0,NA,562750.889,5934759.317,9.94731017600003,53.5579607650001,NA,20
"10004",NA,5,8,516,2020,6,12,5,3,5,3,1,0,0,0,NA,569610.8459,5940649.827,10.052166377,53.610034049,NA,4
"10005",NA,5,11,519,2020,6,8,2,2,0,7,0,0,0,0,NA,570416.0865,5946254.5529,10.06560391,53.660295627,NA,8
"10006",NA,4,2,403,2020,6,14,5,3,1,5,1,0,0,0,NA,564653.7622,5938271.6637,9.97675939800007,53.589296184,NA,18
"10007",NA,2,11,224,2020,5,10,5,2,5,3,1,0,0,0,NA,553830.051,5936246.834,9.81291041000003,53.5723207620001,NA,28
"10008",NA,3,5,317,2020,5,6,5,3,5,2,1,0,0,0,NA,562442.427,5938686.283,9.94343962900007,53.5932905240001,NA,28
"10009",NA,3,1,306,2020,5,13,5,3,0,7,0,0,0,0,NA,563137.2546,5936402.0576,9.95347401300006,53.572678281,NA,28
"10010",NA,5,2,505,2020,6,10,2,3,5,3,1,0,0,0,NA,570135.9202,5936592.3369,10.059188996,53.5734993790001,NA,15
"10011",NA,1,15,134,2020,5,16,4,3,5,3,1,0,0,0,NA,567352.9977,5930917.251,10.015946576,53.522861022,NA,27
"10012",NA,5,18,526,2020,5,12,4,2,4,2,1,0,0,0,NA,574657.5623,5939804.2749,10.128229112,53.601740427,NA,27
"10013",NA,4,10,427,2020,6,5,5,3,0,7,0,0,0,0,NA,568994.1035,5937864.9723,10.0422298,53.5850880450001,NA,4
"10014",NA,1,5,113,2020,6,7,5,3,4,6,0,0,0,0,NA,566982.604,5934750.1306,10.0111811260001,53.557355257,NA,18
"10015",NA,3,9,321,2020,6,16,3,3,3,2,1,0,0,0,NA,560639.5552,5939428.9791,9.91634844800006,53.6001770600001,NA,9
"10016",NA,2,3,210,2020,6,3,7,3,0,1,0,0,0,0,NA,562010.0627,5934489.4194,9.93607449600006,53.555623133,NA,13
"10017",NA,3,2,311,2020,6,16,5,3,3,2,0,0,0,0,NA,564860.8927,5935667.7943,9.97934711000005,53.565869003,NA,18
"10018",NA,5,10,518,2020,5,7,4,3,5,3,1,0,0,0,NA,574219.008,5944240.6688,10.122660614,53.641671536,NA,27
"10019",NA,4,13,432,2020,5,11,4,3,6,6,0,1,0,0,NA,567920.8364,5947867.7631,10.0282031,53.6751235340001,NA,27
"10020",NA,4,4,407,2020,5,16,4,3,0,7,0,0,0,0,NA,566166.7674,5940848.8928,10.000160432,53.6122693710001,NA,27
"10021",NA,4,5,410,2020,6,9,2,3,0,7,0,0,0,0,NA,567453.0948,5938326.7979,10.019055155,53.589439015,NA,15
"10022",NA,4,1,402,2020,6,7,5,3,1,5,1,0,0,0,NA,564442.7252,5937997.1605,9.97351495200007,53.5868551390001,NA,4
"10023",NA,5,12,520,2020,6,15,6,3,5,3,1,0,0,0,NA,569102.2767,5947943.0754,10.0461015660001,53.6756454970001,NA,12
"10024",NA,5,17,525,2020,6,17,4,2,5,3,1,0,0,0,NA,578328.8672,5945831.0223,10.185214176,53.655364272,NA,10
"10025",NA,3,8,320,2020,6,16,3,3,5,3,1,0,0,0,NA,559956.3313,5940992.692,9.90632627800005,53.614309355,NA,16
"10026",NA,6,4,605,2020,5,19,3,3,1,5,1,0,0,0,NA,585478.3885,5920623.472,10.2864792660001,53.4277214100001,NA,26
"10027",NA,2,1,203,2020,6,13,2,3,5,3,1,0,0,0,NA,562565.9377,5933942.5325,9.94435502700003,53.5506421000001,NA,15
"10028",NA,5,10,518,2020,6,7,3,3,2,2,1,0,0,0,NA,573160.2601,5945562.1138,10.1069599620001,53.653696145,NA,16
"10029",NA,5,18,526,2020,5,16,3,3,4,6,0,0,0,0,NA,577017.6711,5940260.1185,10.163999878,53.605495413,NA,26
"10030",NA,5,6,514,2020,5,11,3,3,5,3,1,0,0,0,NA,573495.5507,5938815.7966,10.1104393860001,53.5930213840001,NA,26
"10031",NA,3,3,314,2020,6,23,5,3,3,6,1,0,0,0,NA,565066.4973,5937381.7265,9.98280822700002,53.5812470650001,NA,4
"10032",NA,1,13,131,2020,6,7,5,2,5,2,1,0,0,0,NA,571648.3485,5931992.804,10.0809710940001,53.5319590450001,NA,18
"10033",NA,4,10,428,2020,6,10,4,3,1,5,0,0,0,1,NA,569067.5969,5939047.7578,10.043601687,53.595708114,NA,17
"10034",NA,3,9,321,2020,6,14,4,3,5,2,0,0,0,0,NA,561976.5809,5936424.425,9.93595300800007,53.5730177080001,NA,10
"10035",NA,3,8,320,2020,6,8,3,3,3,2,0,0,0,1,NA,559840.2314,5940219.2838,9.90442294800005,53.6073717150001,NA,9
"10036",NA,5,7,515,2020,5,17,3,3,0,7,0,0,0,0,NA,571962.635,5941563.1759,10.0879176980001,53.6179244510001,NA,26
"10037",NA,3,2,312,2020,6,8,3,3,1,5,1,0,0,0,NA,565461.3961,5936196.067,9.98852346600006,53.5705421430001,NA,16
"10038",NA,5,7,515,2020,5,11,3,3,3,2,1,0,0,0,NA,570849.166,5940102.2893,10.0707555060001,53.604947366,NA,26
"10039",NA,4,4,407,2020,5,9,3,3,1,5,1,0,0,0,NA,566591.0374,5940335.6163,10.006462804,53.607602736,NA,26
"10040",NA,6,1,601,2020,6,18,1,3,0,3,1,0,0,0,NA,580141.8879,5927968.7238,10.208055872,53.4945691620001,NA,14
"10041",NA,1,5,114,2020,6,9,5,3,5,3,1,0,0,0,NA,566502.1634,5934736.8253,10.0039267070001,53.5572967680001,NA,4
"10042",NA,3,8,320,2020,6,18,2,3,4,2,1,0,0,0,NA,558954.167,5940337.74,9.89105521000005,53.608536778,NA,8
"10043",NA,2,5,217,2020,5,13,3,3,4,2,1,0,0,0,NA,559432.1029,5938405.0757,9.89790949600007,53.5911131240001,NA,26
"10044",NA,2,10,222,2020,6,7,2,3,5,2,0,0,0,0,NA,554559.4824,5934931.2037,9.82369483300005,53.5604209960001,NA,8
"10045",NA,1,3,108,2020,5,16,3,3,5,5,1,0,0,0,NA,565479.4782,5934697.968,9.98848250000003,53.5570761170001,NA,26
"10046",NA,3,6,318,2020,6,11,4,3,4,6,0,0,0,0,NA,563230.9585,5943071.9061,9.95624191900004,53.632610695,NA,17
"10047",NA,1,1,101,2020,5,20,3,3,0,7,0,0,0,0,NA,566240.6217,5934023.1142,9.99982786400005,53.550915559,NA,26
"10048",NA,6,11,612,2020,5,21,2,3,3,6,0,0,0,0,NA,571230.7641,5928493.6305,10.073876641,53.500568523,NA,25
"10049",NA,3,6,318,2020,6,9,2,3,5,3,1,0,0,0,NA,562979.3924,5940928.1565,9.95200438300003,53.613374622,NA,8
"10050",NA,2,4,214,2020,6,15,5,3,0,7,0,0,0,0,NA,561607.7088,5933810.4498,9.92986783800006,53.549568332,NA,18
"10051",NA,5,18,526,2020,5,14,2,2,5,3,1,0,0,0,NA,575572.9831,5940573.818,10.142246603,53.608524892,NA,25
"10052",NA,5,3,510,2020,5,15,2,3,5,3,1,0,0,0,NA,571460.6086,5935479.4458,10.0789358920001,53.5633190840001,NA,25
"10053",NA,4,12,431,2020,6,7,2,3,5,3,1,0,0,0,NA,567928.6244,5942443.4652,10.027135435,53.6263743750001,NA,15
"10054",NA,5,5,513,2020,6,18,4,3,5,2,1,0,0,0,NA,575142.7523,5938988.0159,10.1353630300001,53.594335562,NA,3
"10055",NA,1,3,108,2020,6,0,4,3,5,2,1,0,0,0,NA,565509.4459,5934809.7607,9.98895825200003,53.5580770870001,NA,17
"10056",NA,4,5,409,2020,5,16,2,3,3,2,1,0,0,0,NA,565804.5592,5938723.5188,9.99423758900002,53.593213915,NA,25
"10057",NA,4,5,410,2020,5,14,2,2,0,7,0,0,0,0,NA,567462.2934,5938324.6883,10.0191936430001,53.5894188720001,NA,25
"10058",NA,1,16,136,2020,6,9,2,2,5,3,1,0,0,0,NA,566848.8684,5928038.3181,10.0077296260001,53.4970516550001,NA,15
"10059",NA,2,12,225,2020,5,12,2,3,0,7,1,0,0,0,NA,554290.065,5936373.744,9.81987856400002,53.573413981,NA,25
"10060",NA,4,4,407,2020,6,9,6,3,5,2,1,0,0,0,NA,565647.923,5939742.4786,9.99208591500008,53.6023911240001,NA,19
"10061",NA,3,3,314,2020,6,0,7,3,1,5,1,0,0,0,NA,565342.0096,5937392.0478,9.98697123500006,53.581305571,NA,13
"10062",NA,1,1,101,2020,6,17,5,3,2,6,1,0,0,0,NA,566593.0079,5933978.7982,10.0051364030001,53.5504727050001,NA,18
"10063",NA,2,3,208,2020,5,14,2,3,5,2,1,0,0,0,NA,563353.0193,5935219.1326,9.95649198700005,53.562020949,NA,25
"10064",NA,7,13,714,2020,6,19,4,3,5,3,1,0,0,0,NA,558951.4039,5925815.1138,9.88827655000006,53.4780146690001,NA,10
"10065",NA,5,2,506,2020,6,16,3,3,4,2,1,0,0,0,NA,571404.3029,5937854.2071,10.0786290090001,53.584668648,NA,16
"10066",NA,3,8,320,2020,6,12,2,3,5,2,0,0,1,0,NA,559781.5508,5940367.8317,9.90356467300006,53.608713472,NA,15
"10067",NA,2,4,211,2020,5,10,1,3,1,5,1,0,0,0,NA,561355.2865,5934444.724,9.92618295900007,53.5552983760001,NA,24
"10068",NA,1,4,112,2020,6,1,6,3,6,7,0,1,0,0,NA,563429.7739,5933832.0363,9.95736915900005,53.5495453840001,NA,19
"10069",NA,1,16,136,2020,6,13,4,3,5,3,1,0,0,0,NA,567204.5072,5928107.7012,10.013104738,53.497629907,NA,17
"10070",NA,4,13,432,2020,6,16,3,3,5,2,1,0,0,0,NA,566225.7944,5947511.3714,10.0024714480001,53.6721381520001,NA,16
"10071",NA,6,14,615,2020,5,14,7,3,5,3,1,0,0,0,NA,576306.7355,5927194.2816,10.150069709,53.4881795750001,NA,23
"10072",NA,2,5,215,2020,6,16,2,3,5,3,1,0,0,0,NA,561809.1159,5935724.5237,9.93328585100005,53.566747191,NA,15
"10073",NA,5,4,512,2020,6,13,5,3,1,5,1,0,0,0,NA,575622.5622,5936877.8249,10.1420996900001,53.575302794,NA,18
"10074",NA,4,6,415,2020,6,8,4,3,6,6,0,1,0,0,NA,567865.074,5935711.569,10.024709537,53.5658824880001,NA,3
"10075",NA,3,9,321,2020,6,8,4,3,5,3,1,0,0,0,NA,562730.1514,5937580.6714,9.94756387500007,53.583319702,NA,17
"10076",NA,3,9,321,2020,6,7,4,3,3,2,1,0,0,0,NA,562379.7497,5937409.6543,9.94223752300007,53.5818245120001,NA,10
"10077",NA,3,5,317,2020,5,19,7,3,5,2,0,0,0,0,NA,562891.7838,5937881.3249,9.95006562600003,53.5860024080001,NA,23
"10078",NA,3,1,307,2020,6,0,7,3,5,3,1,0,0,0,NA,563320.6674,5935906.6715,9.95614297600002,53.5682039860001,NA,20
"10079",NA,1,20,141,2020,5,22,6,3,0,1,0,0,0,0,NA,558759.4865,5931088.5784,9.88637325000008,53.5254318840001,NA,22
"10080",NA,5,5,513,2020,6,17,7,3,0,5,1,0,0,0,NA,572725.864,5938385.8492,10.0987123580001,53.589264841,NA,20
"10081",NA,3,1,309,2020,6,10,2,3,3,2,0,0,0,0,NA,564003.7735,5936003.4723,9.96647612000004,53.5689910820001,NA,15
"10082",NA,5,1,501,2020,6,15,4,3,1,5,1,0,0,0,NA,569021.504,5935760.0967,10.042178301,53.5661677780001,NA,3
"10083",NA,1,4,111,2020,6,18,2,3,1,5,0,0,0,0,NA,563612.4373,5934000.9965,9.96016011500006,53.551041787,NA,8
"10084",NA,1,5,113,2020,6,19,6,3,1,5,1,0,0,0,NA,567158.9579,5934959.879,10.0138880100001,53.559217769,NA,12
"10085",NA,2,9,221,2020,6,15,3,3,5,3,1,0,0,0,NA,556495.8587,5937838.6702,9.85345123300004,53.586347173,NA,9
"10086",NA,3,3,314,2020,6,18,4,3,8,1,0,0,0,0,NA,566135.1512,5937027.6971,9.99887221000006,53.577931667,NA,17
"10087",NA,1,12,130,2020,5,11,6,3,5,3,1,0,0,0,NA,573325.998,5933159.244,10.106550279,53.5422103130001,NA,22
"10088",NA,4,1,402,2020,6,9,7,3,3,6,1,0,0,0,NA,564723.6391,5938012.8574,9.97776120400005,53.586961611,NA,13
"10089",NA,5,1,502,2020,6,18,4,3,1,5,1,0,0,0,NA,569630.5992,5936026.7803,10.051432983,53.568484008,NA,3
"10090",NA,3,3,314,2020,6,9,5,3,0,7,1,0,0,0,NA,565074.1855,5937488.0176,9.98294649900004,53.582201373,NA,18
"10091",NA,1,4,112,2020,7,17,5,3,5,2,1,0,0,0,NA,564235.8727,5933881.8634,9.96954424200004,53.5498951960001,NA,2
"10092",NA,4,4,407,2020,6,18,4,3,5,3,0,0,0,0,NA,566952.8639,5940527.9494,10.011971874,53.6092851430001,NA,24
"10093",NA,1,12,130,2020,6,16,3,2,5,3,1,0,0,0,NA,576095.8115,5931557.5996,10.1479505990001,53.5274226290001,NA,23
"10094",NA,6,6,607,2020,7,21,4,3,5,3,1,0,0,0,NA,580016.6617,5919905.8724,10.2041167310001,53.422129435,NA,8
