_fid;anzahl;geschwindigkeit;von;bis;strichbreite;geom;coordinate_reference_system
DE.HH.UP_LETZTE_WOCHE_7616345;9;22.4;2025-03-17;2025-03-23;1.2;LINESTRING (566485.872162 5933256.296362,566484.022004 5933260.609793,566479.081998 5933272.557265,566478.377085 5933275.551601,566474.219490 5933302.531419);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616346;23;21.9;2025-03-17;2025-03-23;2.4;LINESTRING (568212.342810 5932406.239932,568210.657428 5932412.780498,568208.666403 5932417.536333,568207.131255 5932422.855104,568206.004996 5932427.400894,568205.939102 5932431.962003,568205.878028 5932436.189373,568206.940373 5932440.655512,568208.377848 5932446.684849,568208.816413 5932453.033563);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616347;11;24.7;2025-03-17;2025-03-23;1.4;LINESTRING (568194.174222 5932461.723621,568208.816413 5932453.033563);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616348;14;22.2;2025-03-17;2025-03-23;1.7;LINESTRING (560907.627940 5933960.547079,560858.673461 5933964.699894,560826.445691 5933966.620944,560812.911994 5933967.892968);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616349;34;18.8;2025-03-17;2025-03-23;3.2;LINESTRING (568904.066259 5934588.281990,568894.683840 5934591.038000,568871.162584 5934595.590473,568862.054912 5934597.682935,568851.903608 5934598.647478);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616350;37;23.2;2025-03-17;2025-03-23;3.4;LINESTRING (568500.974344 5934509.863692,568557.938799 5934520.149110,568577.296349 5934523.991097,568589.769425 5934527.399259,568595.673086 5934531.490826,568600.928864 5934534.571546,568610.414486 5934538.381406,568625.125201 5934542.823639);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616351;35;23.3;2025-03-17;2025-03-23;3.2;LINESTRING (568625.125201 5934542.823639,568631.523262 5934544.808305,568653.973029 5934550.142111,568700.816137 5934559.280561,568750.421588 5934574.357069);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616352;14;21.0;2025-03-17;2025-03-23;1.7;LINESTRING (568074.198681 5934473.977323,568061.867238 5934469.904958,568050.020342 5934464.393103,568041.156009 5934458.813022,568036.180812 5934454.624282,568031.029332 5934448.875224,568027.592172 5934443.707241,568020.261652 5934428.246283,568018.873236 5934423.441654,568009.867514 5934381.696836,568008.803885 5934377.341974);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616353;30;21.0;2025-03-17;2025-03-23;2.9;LINESTRING (567987.394920 5934373.250241,568008.803885 5934377.341974);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616354;22;21.3;2025-03-17;2025-03-23;2.3;LINESTRING (568023.004917 5934380.439717,568008.803885 5934377.341974);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616355;9;17.8;2025-03-17;2025-03-23;1.2;LINESTRING (568026.561307 5934381.937504,568032.950197 5934384.588836);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616356;33;19.7;2025-03-17;2025-03-23;3.1;LINESTRING (568083.990758 5934396.897189,568032.950197 5934384.588836);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616357;14;20.2;2025-03-17;2025-03-23;1.7;LINESTRING (568448.609585 5934502.204916,568457.741512 5934503.005035);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616358;15;21.2;2025-03-17;2025-03-23;1.8;LINESTRING (568468.317879 5934504.716298,568457.741512 5934503.005035);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616359;33;22.6;2025-03-17;2025-03-23;3.1;LINESTRING (568385.175526 5934494.831344,568374.145079 5934492.446067,568310.795960 5934474.615333,568286.579207 5934463.137742);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616360;34;24.0;2025-03-17;2025-03-23;3.2;LINESTRING (568286.579207 5934463.137742,568273.813174 5934457.055666,568253.976676 5934449.647361,568188.338550 5934429.671048);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616361;35;22.5;2025-03-17;2025-03-23;3.2;LINESTRING (568468.317879 5934504.716298,568500.974344 5934509.863692);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616362;18;16.9;2025-03-17;2025-03-23;2.0;LINESTRING (563949.626297 5935663.471678,563957.005401 5935637.089914,563958.205189 5935631.654044,563958.911214 5935628.436841);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616363;22;21.4;2025-03-17;2025-03-23;2.3;LINESTRING (563825.296505 5935526.374109,563889.522773 5935557.731191);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616364;10;16.5;2025-03-17;2025-03-23;1.3;LINESTRING (566374.432985 5938402.385788,566361.187401 5938421.560179);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616365;24;22.3;2025-03-17;2025-03-23;2.5;LINESTRING (566068.788371 5937773.756014,566077.962414 5937780.560811,566085.298509 5937786.227158);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616366;26;22.6;2025-03-17;2025-03-23;2.6;LINESTRING (565851.769806 5938677.231977,565842.239437 5938686.556701);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616367;16;19.5;2025-03-17;2025-03-23;1.9;LINESTRING (565833.378721 5938695.334453,565842.239437 5938686.556701);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616368;9;20.7;2025-03-17;2025-03-23;1.2;LINESTRING (567011.265314 5937198.444264,567024.343725 5937205.417679);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616369;17;14.3;2025-03-17;2025-03-23;1.9;LINESTRING (568327.042234 5935786.282647,568326.163572 5935787.493892,568311.286171 5935808.531017,568310.812926 5935809.191784);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616370;44;15.2;2025-03-17;2025-03-23;3.8;LINESTRING (568727.349452 5936143.826200,568714.843879 5936165.675545);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616371;10;23.2;2025-03-17;2025-03-23;1.3;LINESTRING (578365.312699 5928272.305168,578373.994721 5928280.905974);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616372;10;19.7;2025-03-17;2025-03-23;1.3;LINESTRING (564850.692390 5933242.669534,564836.504924 5933243.030959);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616373;26;18.9;2025-03-17;2025-03-23;2.6;LINESTRING (567290.926101 5930803.425635,567289.090956 5930848.463449);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616374;25;25.3;2025-03-17;2025-03-23;2.5;LINESTRING (567234.609294 5930413.516140,567238.323524 5930418.131029,567254.749411 5930438.170715,567272.464491 5930465.461302);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616375;15;21.9;2025-03-17;2025-03-23;1.8;LINESTRING (566134.079462 5927610.604068,566132.517122 5927579.983553);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616376;16;21.6;2025-03-17;2025-03-23;1.9;LINESTRING (566129.765958 5927529.985808,566132.517122 5927579.983553);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616377;12;14.0;2025-03-17;2025-03-23;1.5;LINESTRING (567648.076908 5938606.432581,567642.395596 5938591.774567,567636.967812 5938577.899094);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616378;10;21.1;2025-03-17;2025-03-23;1.3;LINESTRING (567530.866300 5939417.137714,567489.241708 5939402.743570);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616379;10;19.9;2025-03-17;2025-03-23;1.3;LINESTRING (567780.744696 5938928.242494,567662.062706 5938973.937728);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616380;9;19.4;2025-03-17;2025-03-23;1.2;LINESTRING (573866.266714 5938751.003786,573875.516745 5938756.378699,573887.523818 5938763.243431,573909.395667 5938774.268804,573929.422991 5938784.708966,573949.521649 5938794.816514);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616381;11;19.1;2025-03-17;2025-03-23;1.4;LINESTRING (570370.883243 5934569.096803,570378.891710 5934578.563056);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616382;12;23.7;2025-03-17;2025-03-23;1.5;LINESTRING (570340.140846 5934529.025765,570347.106248 5934532.912844,570353.637682 5934539.241431);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616383;14;23.3;2025-03-17;2025-03-23;1.7;LINESTRING (569888.148962 5934617.111442,569909.929128 5934613.873470);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616384;9;24.2;2025-03-17;2025-03-23;1.2;LINESTRING (570176.683910 5934555.633341,570161.787570 5934559.306275);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616385;21;22.1;2025-03-17;2025-03-23;2.3;LINESTRING (565770.611486 5939407.362734,565770.462982 5939413.257958,565770.401468 5939436.623748,565770.517346 5939456.765193,565770.738853 5939469.341770);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616386;15;21.8;2025-03-17;2025-03-23;1.8;LINESTRING (568337.876302 5938560.863027,568331.616045 5938563.442734,568320.225559 5938568.284745,568307.143342 5938575.661487);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616387;23;20.2;2025-03-17;2025-03-23;2.4;LINESTRING (568279.571304 5938587.056553,568307.143342 5938575.661487);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616388;23;22.1;2025-03-17;2025-03-23;2.4;LINESTRING (568372.530560 5938348.838302,568377.677190 5938295.280405);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616389;20;21.3;2025-03-17;2025-03-23;2.2;LINESTRING (568380.728404 5938262.944849,568378.873455 5938281.277630,568377.677190 5938295.280405);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616390;9;12.4;2025-03-17;2025-03-23;1.2;LINESTRING (568242.476403 5939109.603786,568243.836533 5939084.253706);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616391;23;22.7;2025-03-17;2025-03-23;2.4;LINESTRING (567838.889529 5935604.541062,567845.847754 5935636.575692);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616392;12;27.0;2025-03-17;2025-03-23;1.5;LINESTRING (568023.364041 5935678.633717,568058.267679 5935683.588100,568083.314689 5935687.621545);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616393;10;16.0;2025-03-17;2025-03-23;1.3;LINESTRING (565184.284588 5935733.561763,565161.186092 5935751.379366,565142.207576 5935768.252568);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616394;18;21.2;2025-03-17;2025-03-23;2.0;LINESTRING (565331.439400 5935812.039777,565330.402875 5935815.140947,565331.663947 5935843.643257);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616395;10;20.8;2025-03-17;2025-03-23;1.3;LINESTRING (565566.386564 5938744.241755,565572.026507 5938738.534233,565592.369814 5938718.010010);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616396;17;22.4;2025-03-17;2025-03-23;1.9;LINESTRING (566066.959475 5926173.755974,566064.396953 5926181.397652,566062.981202 5926187.720134,566061.693513 5926194.378207,566060.286650 5926204.817714,566056.542355 5926225.795004,566051.675333 5926255.880563,566050.517287 5926262.762984,566049.107787 5926268.640487,566046.079276 5926276.386935,566043.393440 5926283.359296,566041.795750 5926288.455300);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616397;18;19.1;2025-03-17;2025-03-23;2.0;LINESTRING (565788.413798 5928709.558666,565790.480955 5928704.024043,565795.335304 5928698.416948,565850.206379 5928645.327375,565856.466095 5928638.849775);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616398;13;20.8;2025-03-17;2025-03-23;1.6;LINESTRING (565684.221044 5928803.354925,565698.612143 5928789.312647);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616399;13;17.7;2025-03-17;2025-03-23;1.6;LINESTRING (565771.509841 5928718.224856,565767.803177 5928722.401460,565763.499600 5928726.569763,565711.075302 5928775.577412,565698.612143 5928789.312647);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616400;13;16.6;2025-03-17;2025-03-23;1.6;LINESTRING (566090.969393 5928449.295265,566103.544890 5928441.904875);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616401;20;17.9;2025-03-17;2025-03-23;2.2;LINESTRING (566103.544890 5928441.904875,566135.044503 5928419.090440);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616402;9;24.4;2025-03-17;2025-03-23;1.2;LINESTRING (566257.977830 5929578.223479,566258.304751 5929588.019672);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616403;11;18.7;2025-03-17;2025-03-23;1.4;LINESTRING (568675.716008 5936632.887667,568670.169820 5936640.818376,568661.479214 5936650.928712);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616404;9;20.4;2025-03-17;2025-03-23;1.2;LINESTRING (566193.929878 5929013.084839,566193.002741 5929003.502794);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616405;9;13.4;2025-03-17;2025-03-23;1.2;LINESTRING (564427.820911 5934828.235135,564423.402069 5934831.624103,564418.816420 5934832.674163,564374.227845 5934827.948558);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616406;13;19.1;2025-03-17;2025-03-23;1.6;LINESTRING (570698.321016 5934596.135291,570681.447511 5934594.658474);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616407;10;25.3;2025-03-17;2025-03-23;1.3;LINESTRING (569530.680188 5934636.086492,569538.768248 5934635.760620);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616408;10;24.2;2025-03-17;2025-03-23;1.3;LINESTRING (569549.631906 5934635.920763,569538.768248 5934635.760620);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616409;20;23.6;2025-03-17;2025-03-23;2.2;LINESTRING (569618.260064 5934636.821732,569642.092335 5934638.174922,569674.137455 5934644.211627,569716.938784 5934653.189268,569729.307874 5934654.596055,569742.963505 5934654.130286);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616410;22;22.2;2025-03-17;2025-03-23;2.3;LINESTRING (569190.783265 5934622.743921,569216.338248 5934633.133149,569245.072722 5934643.569185,569257.684052 5934646.536078,569269.987028 5934647.940686,569294.073583 5934645.512645);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616411;11;22.7;2025-03-17;2025-03-23;1.4;LINESTRING (569309.209367 5934643.509572,569294.073583 5934645.512645);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616412;21;24.2;2025-03-17;2025-03-23;2.3;LINESTRING (569095.470444 5934584.516422,569139.995175 5934584.501111,569145.266856 5934586.469973,569151.494665 5934591.012081,569169.891215 5934610.642867,569175.653643 5934615.289456);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616413;10;17.4;2025-03-17;2025-03-23;1.3;LINESTRING (569081.467216 5934586.091684,569077.285797 5934586.586811,569072.304583 5934587.404043);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616414;20;19.9;2025-03-17;2025-03-23;2.2;LINESTRING (569054.267098 5934588.475239,569072.304583 5934587.404043);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616415;16;23.0;2025-03-17;2025-03-23;1.9;LINESTRING (569175.653643 5934615.289456,569190.783265 5934622.743921);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616416;13;21.2;2025-03-17;2025-03-23;1.6;LINESTRING (569871.947989 5934619.430703,569888.148962 5934617.111442);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616417;15;23.4;2025-03-17;2025-03-23;1.8;LINESTRING (570058.760748 5934581.364697,570043.099408 5934583.023761);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616418;15;22.0;2025-03-17;2025-03-23;1.8;LINESTRING (566807.950168 5943198.708949,566803.278345 5943215.667062);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616419;17;22.0;2025-03-17;2025-03-23;1.9;LINESTRING (566749.336101 5942869.071445,566752.703286 5942883.473159,566755.508298 5942900.203587,566756.381622 5942913.234671,566755.283476 5942934.694369,566755.774249 5942946.718587,566757.896208 5942955.650366,566761.989264 5942965.500284,566773.024788 5942989.468864,566775.683579 5942997.851918,566776.476679 5943007.209930);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616420;16;20.9;2025-03-17;2025-03-23;1.9;LINESTRING (566743.101958 5942851.624751,566743.961441 5942856.310320,566745.874202 5942861.344643,566749.336101 5942869.071445);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616421;17;19.9;2025-03-17;2025-03-23;1.9;LINESTRING (566808.504117 5943481.011283,566808.512135 5943447.852639,566806.175124 5943402.865969,566805.182079 5943365.687358,566807.992809 5943321.441426,566807.510142 5943308.860951);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616422;15;22.2;2025-03-17;2025-03-23;1.8;LINESTRING (566745.835780 5942593.626465,566738.949544 5942622.125387);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616423;16;21.8;2025-03-17;2025-03-23;1.9;LINESTRING (566768.892352 5942525.633297,566761.052144 5942542.101405,566753.332891 5942568.696884,566745.835780 5942593.626465);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616424;10;19.6;2025-03-17;2025-03-23;1.3;LINESTRING (566775.909047 5942511.267661,566780.740119 5942501.766931);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616425;10;27.7;2025-03-17;2025-03-23;1.3;LINESTRING (570449.182376 5929411.634943,570454.178927 5929463.561465,570456.254403 5929488.962074);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616426;10;26.4;2025-03-17;2025-03-23;1.3;LINESTRING (570441.790085 5929337.974988,570445.777215 5929377.535426,570449.182376 5929411.634943);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616427;19;23.8;2025-03-17;2025-03-23;2.1;LINESTRING (569111.932727 5931785.194339,569127.461557 5931775.073518,569190.856473 5931733.274239);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616428;16;21.6;2025-03-17;2025-03-23;1.9;LINESTRING (562862.869549 5934513.597621,562841.975348 5934510.426308);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616429;29;19.5;2025-03-17;2025-03-23;2.8;LINESTRING (565544.186373 5935188.213861,565564.597163 5935159.122540);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616430;15;18.4;2025-03-17;2025-03-23;1.8;LINESTRING (567099.310804 5934220.670746,567097.184560 5934221.085587,567094.667160 5934221.049788,567044.298754 5934217.106999,566977.750179 5934209.374416,566975.702823 5934208.900276,566974.450436 5934208.437421,566973.601851 5934207.535220,566969.813249 5934199.024966);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616431;12;23.2;2025-03-17;2025-03-23;1.5;LINESTRING (566948.393204 5934195.605445,566969.813249 5934199.024966);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616432;10;18.1;2025-03-17;2025-03-23;1.3;LINESTRING (567116.596404 5934225.923726,567104.630958 5934223.973223,567099.310804 5934220.670746);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616433;11;19.3;2025-03-17;2025-03-23;1.4;LINESTRING (561158.689167 5934497.540268,561152.973535 5934498.912644);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616434;9;11.0;2025-03-17;2025-03-23;1.2;LINESTRING (565221.664689 5935693.687996,565218.225600 5935698.091188,565196.774955 5935726.056873);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616435;11;9.2;2025-03-17;2025-03-23;1.4;LINESTRING (564954.590876 5935808.948221,564962.007071 5935794.696711);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616436;17;12.5;2025-03-17;2025-03-23;1.9;LINESTRING (565158.288975 5935529.580643,565181.228032 5935499.409972);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616437;16;13.3;2025-03-17;2025-03-23;1.9;LINESTRING (565192.797729 5935481.878148,565189.001232 5935488.167992,565181.228032 5935499.409972);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616438;17;21.1;2025-03-17;2025-03-23;1.9;LINESTRING (564924.671917 5935879.636924,564904.856447 5935928.544920);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616439;17;21.8;2025-03-17;2025-03-23;1.9;LINESTRING (564838.521710 5936085.077573,564855.907963 5936044.147249,564904.856447 5935928.544920);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616440;18;20.6;2025-03-17;2025-03-23;2.0;LINESTRING (565066.166129 5935653.041056,565035.740839 5935693.011936);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616441;18;20.7;2025-03-17;2025-03-23;2.0;LINESTRING (565008.810410 5935729.359311,565023.318952 5935709.976034,565035.740839 5935693.011936);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616442;19;22.3;2025-03-17;2025-03-23;2.1;LINESTRING (565091.061462 5935620.226506,565066.166129 5935653.041056);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616443;9;19.4;2025-03-17;2025-03-23;1.2;LINESTRING (564745.239171 5936496.936491,564736.370531 5936520.626219,564729.044765 5936542.890652,564726.748194 5936550.981740,564724.922766 5936558.522953,564721.134918 5936573.937307,564715.188121 5936601.895395);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616444;30;21.0;2025-03-17;2025-03-23;2.9;LINESTRING (568390.631106 5937042.002780,568373.498334 5937090.935892,568358.665319 5937136.564290);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616445;10;18.4;2025-03-17;2025-03-23;1.3;LINESTRING (565057.498519 5935882.802736,565048.478745 5935893.248843,565047.000342 5935894.786212,565043.164217 5935899.184051);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616446;9;17.7;2025-03-17;2025-03-23;1.2;LINESTRING (560996.597277 5938457.211487,561015.074877 5938466.797179);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616447;14;20.0;2025-03-17;2025-03-23;1.7;LINESTRING (560795.052176 5938434.467298,560769.385991 5938479.199398);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616448;9;20.1;2025-03-17;2025-03-23;1.2;LINESTRING (561470.203415 5940053.158223,561441.026067 5940138.898701);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616449;12;23.5;2025-03-17;2025-03-23;1.5;LINESTRING (561838.111010 5940146.321659,561698.084416 5940110.993340);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616450;12;21.8;2025-03-17;2025-03-23;1.5;LINESTRING (561698.084416 5940110.993340,561558.121962 5940075.670067);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616451;13;19.0;2025-03-17;2025-03-23;1.6;LINESTRING (567236.168631 5935143.709389,567229.441116 5935123.028593);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616452;9;22.2;2025-03-17;2025-03-23;1.2;LINESTRING (567185.799053 5935024.266877,567178.959920 5935016.046783,567125.913247 5934944.857905);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616453;10;13.3;2025-03-17;2025-03-23;1.3;LINESTRING (567229.441116 5935123.028593,567223.972882 5935111.601144,567219.443008 5935099.408186,567214.633902 5935088.212681);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616454;13;18.4;2025-03-17;2025-03-23;1.6;LINESTRING (564911.617869 5935740.482620,564927.986292 5935759.178551);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616455;13;16.9;2025-03-17;2025-03-23;1.6;LINESTRING (564940.955296 5935774.600936,564927.986292 5935759.178551);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616456;20;23.7;2025-03-17;2025-03-23;2.2;LINESTRING (566936.542030 5933237.185631,566903.481327 5933311.267284,566899.535743 5933318.443858,566894.216057 5933324.376997,566888.443602 5933329.524840);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616457;18;23.3;2025-03-17;2025-03-23;2.0;LINESTRING (566805.672332 5933385.433623,566850.843138 5933354.584033,566888.443602 5933329.524840);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616458;20;21.5;2025-03-17;2025-03-23;2.2;LINESTRING (563710.385546 5935471.189220,563644.900074 5935439.706370);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616459;16;18.3;2025-03-17;2025-03-23;1.9;LINESTRING (563604.611705 5935416.130404,563638.361145 5935433.387128,563644.900074 5935439.706370);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616460;16;23.5;2025-03-17;2025-03-23;1.9;LINESTRING (563710.385546 5935471.189220,563729.075956 5935480.231911);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616461;17;5.3;2025-03-17;2025-03-23;1.9;LINESTRING (568334.309529 5940056.850752,568344.671686 5940058.781463);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7616462;10;22.5;2025-03-17;2025-03-23;1.3;LINESTRING (564890.483953 5937285.381681,564937.165740 5937338.320986,564986.479234 5937392.409754);EPSG:25832
